Date,FIPS,County,State,Vaccination_Complete_Pct,Metro_status,Social Vulnerability Index (SVI),SVI Category,lat,long
09/30/2021,47115,Marion County,TN,37.4,Metro,0.51,Moderate Concern,35.129324357939815,-85.62203781478536
09/30/2021,29167,Polk County,MO,34.6,Metro,0.6,Moderate Concern,37.61649036762521,-93.40053128226404
09/30/2021,31125,Nance County,NE,25.9,Non-metro,0.08,Very Low Concern,41.39732360595795,-97.99220456501746
09/30/2021,20199,Wallace County,KS,33.2,Non-metro,0.14,Very Low Concern,38.91668120793141,-101.76361597256924
09/30/2021,41071,Yamhill County,OR,54.7,Metro,0.66,High Concern,45.23262604960898,-123.3081379721594
09/30/2021,13055,Chattooga County,GA,12.5,Non-metro,0.93,Very High Concern,34.47500026331241,-85.34534078306989
09/30/2021,22107,Tensas Parish,LA,53.9,Non-metro,0.84,Very High Concern,32.00171084963555,-91.34009970357164
09/30/2021,31075,Grant County,NE,17.2,Non-metro,0.13,Very Low Concern,41.91497070098233,-101.74054369810972
09/30/2021,27039,Dodge County,MN,50.5,Metro,0.06,Very Low Concern,44.02260691963992,-92.8620469501195
09/30/2021,12001,Alachua County,FL,58.4,Metro,0.47,Moderate Concern,29.67474971890421,-82.3577136804271
09/30/2021,29139,Montgomery County,MO,43.4,Non-metro,0.53,Moderate Concern,38.94145965563936,-91.47022826605684
09/30/2021,12131,Walton County,FL,40.5,Metro,0.58,Moderate Concern,30.643581658467333,-86.16965567860775
09/30/2021,17177,Stephenson County,IL,50.5,Non-metro,0.5,Moderate Concern,42.35172178233953,-89.6623640191516
09/30/2021,51037,Charlotte County,VA,36.4,Non-metro,0.71,High Concern,37.01162024420847,-78.66164969102097
09/30/2021,51730,Petersburg city,VA,33.1,Metro,0.96,Very High Concern,37.20429553517465,-77.39129856178641
09/30/2021,26069,Iosco County,MI,48.7,Non-metro,0.45,Moderate Concern,44.35584286069495,-83.63585219965866
09/30/2021,35028,Los Alamos County,NM,66.9,Non-metro,0.02,Very Low Concern,35.869365430649715,-106.3073688332958
09/30/2021,8099,Prowers County,CO,35.7,Non-metro,0.94,Very High Concern,37.95519536784376,-102.39335974662974
09/30/2021,16075,Payette County,ID,25.9,Non-metro,0.6,High Concern,44.00675700258795,-116.760821112899
09/30/2021,35057,Torrance County,NM,37.8,Metro,0.75,High Concern,34.640465084308644,-105.8508183952692
09/30/2021,20161,Riley County,KS,33.3,Metro,0.44,Moderate Concern,39.29656769317891,-96.73515678683286
09/30/2021,30051,Liberty County,MT,30.0,Non-metro,0.41,Moderate Concern,48.56171647196179,-111.02457123048896
09/30/2021,39133,Portage County,OH,50.1,Metro,0.25,Low Concern,41.16767272616451,-81.19740127515253
09/30/2021,21107,Hopkins County,KY,45.3,Non-metro,0.55,Moderate Concern,37.30883958333233,-87.540836611603
09/30/2021,29125,Maries County,MO,33.5,Non-metro,0.51,Moderate Concern,38.16164636722929,-91.9248578100317
09/30/2021,45049,Hampton County,SC,54.0,Non-metro,0.8,Very High Concern,32.77629138414447,-81.14069480019994
09/30/2021,18053,Grant County,IN,37.4,Non-metro,0.73,High Concern,40.51580008293558,-85.65471601021068
09/30/2021,8109,Saguache County,CO,30.8,Non-metro,0.81,Very High Concern,38.080526607508375,-106.28150636095565
09/30/2021,51091,Highland County,VA,54.0,Non-metro,0.06,Very Low Concern,38.36232104634372,-79.5685515185617
09/30/2021,49047,Uintah County,UT,32.6,Non-metro,0.48,Moderate Concern,40.124754089133546,-109.518637573404
09/30/2021,46107,Potter County,SD,45.6,Non-metro,0.05,Very Low Concern,45.06451379204941,-99.95722927109628
09/30/2021,55113,Sawyer County,WI,51.8,Non-metro,0.43,Moderate Concern,45.8799767674683,-91.1445439052323
09/30/2021,1015,Calhoun County,AL,39.2,Metro,0.83,Very High Concern,33.771415664670144,-85.82603921906548
09/30/2021,29223,Wayne County,MO,31.6,Non-metro,0.76,High Concern,37.11264651360519,-90.46140543169892
09/30/2021,46021,Campbell County,SD,28.3,Non-metro,0.01,Very Low Concern,45.77117219462508,-100.05161197597022
09/30/2021,28115,Pontotoc County,MS,36.4,Non-metro,0.9,Very High Concern,34.225439512622586,-89.03739575818105
09/30/2021,51047,Culpeper County,VA,42.7,Metro,0.49,Moderate Concern,38.486029021173486,-77.95583367127404
09/30/2021,55105,Rock County,WI,60.1,Metro,0.46,Moderate Concern,42.67122924137983,-89.07157742735463
09/30/2021,13095,Dougherty County,GA,21.5,Metro,0.95,Very High Concern,31.53346417626125,-84.2163863940889
09/30/2021,34023,Middlesex County,NJ,62.2,Metro,0.47,Moderate Concern,40.43915316766266,-74.41170264140762
09/30/2021,16021,Boundary County,ID,28.3,Non-metro,0.31,Low Concern,48.766868569461685,-116.46287427634844
09/30/2021,29057,Dade County,MO,39.3,Non-metro,0.66,High Concern,37.4320646091911,-93.85026948379073
09/30/2021,24033,Prince George's County,MD,60.6,Metro,0.63,High Concern,38.8295270687039,-76.84727989038234
09/30/2021,8081,Moffat County,CO,36.2,Non-metro,0.55,Moderate Concern,40.61839473056184,-108.2074433763401
09/30/2021,49017,Garfield County,UT,47.3,Non-metro,0.46,Moderate Concern,37.85488872359054,-111.44310089156464
09/30/2021,31137,Phelps County,NE,33.5,Non-metro,0.12,Very Low Concern,40.51110579337716,-99.41454784261568
09/30/2021,20209,Wyandotte County,KS,46.4,Metro,0.92,Very High Concern,39.11461543591877,-94.76455164790416
09/30/2021,13225,Peach County,GA,12.7,Metro,0.94,Very High Concern,32.56875549820775,-83.82689022730187
09/30/2021,42103,Pike County,PA,49.8,Metro,0.13,Very Low Concern,41.33199215174106,-75.03383326415559
09/30/2021,28039,George County,MS,33.7,Non-metro,0.61,High Concern,30.862562979507224,-88.64397201858347
09/30/2021,51580,Covington city,VA,33.6,Non-metro,0.46,Moderate Concern,37.77854360052812,-79.98678202622636
09/30/2021,19053,Decatur County,IA,36.2,Non-metro,0.68,High Concern,40.73769890818721,-93.78628400558628
09/30/2021,29203,Shannon County,MO,27.0,Non-metro,0.64,High Concern,37.15736114952546,-91.40046314982574
09/30/2021,8059,Jefferson County,CO,67.6,Metro,0.06,Very Low Concern,39.58643529411338,-105.2504690358315
09/30/2021,39011,Auglaize County,OH,34.6,Non-metro,0.05,Very Low Concern,40.56091870358066,-84.22172795879216
09/30/2021,18035,Delaware County,IN,43.0,Metro,0.57,Moderate Concern,40.22754556356436,-85.39689983581057
09/30/2021,20193,Thomas County,KS,36.4,Non-metro,0.07,Very Low Concern,39.3509175524102,-101.05556039582862
09/30/2021,46117,Stanley County,SD,51.5,Non-metro,0.11,Very Low Concern,44.4123009248322,-100.73590849114574
09/30/2021,36091,Saratoga County,NY,69.8,Metro,0.05,Very Low Concern,43.10737961972617,-73.86389771925573
09/30/2021,38025,Dunn County,ND,19.4,Non-metro,0.22,Low Concern,47.35676924000523,-102.61826706589314
09/30/2021,21135,Lewis County,KY,32.1,Non-metro,0.62,High Concern,38.53158279651726,-83.3780684994154
09/30/2021,12029,Dixie County,FL,29.8,Non-metro,0.9,Very High Concern,29.60819159977256,-83.1588003681835
09/30/2021,26043,Dickinson County,MI,58.9,Non-metro,0.23,Low Concern,46.00914879465492,-87.87024586054838
09/30/2021,27067,Kandiyohi County,MN,44.5,Non-metro,0.41,Moderate Concern,45.15236884356376,-95.00471728099474
09/30/2021,13251,Screven County,GA,33.5,Non-metro,0.85,Very High Concern,32.75060542525908,-81.61194170828179
09/30/2021,47093,Knox County,TN,51.8,Metro,0.3,Low Concern,35.99321037352328,-83.93710154637968
09/30/2021,5133,Sevier County,AR,36.4,Non-metro,0.77,High Concern,33.9971754119254,-94.24117760339227
09/30/2021,31005,Arthur County,NE,16.6,Non-metro,0.01,Very Low Concern,41.56894337991416,-101.69580582451482
09/30/2021,29025,Caldwell County,MO,34.0,Metro,0.45,Moderate Concern,39.65573552972946,-93.98269339085084
09/30/2021,21045,Casey County,KY,30.2,Non-metro,0.77,High Concern,37.32232537008903,-84.92832120159906
09/30/2021,36055,Monroe County,NY,63.2,Metro,0.52,Moderate Concern,43.14644638266002,-77.6960894661507
09/30/2021,2110,Juneau City and Borough,AK,64.5,Non-metro,0.3,Low Concern,58.454630545695714,-134.17394176905708
09/30/2021,8111,San Juan County,CO,85.4,Non-metro,0.13,Very Low Concern,37.76402849680549,-107.67615655284592
09/30/2021,18087,LaGrange County,IN,19.9,Non-metro,0.37,Low Concern,41.64262145134996,-85.42649136538262
09/30/2021,17065,Hamilton County,IL,32.2,Non-metro,0.15,Very Low Concern,38.08154030998644,-88.53910015803606
09/30/2021,51149,Prince George County,VA,51.0,Metro,0.32,Low Concern,37.18651751878679,-77.2241701067937
09/30/2021,2013,Aleutians East Borough,AK,68.2,Non-metro,0.58,Moderate Concern,55.366507119927775,-161.98133032549518
09/30/2021,20103,Leavenworth County,KS,51.9,Metro,0.24,Low Concern,39.19930866713226,-95.03798734274793
09/30/2021,12021,Collier County,FL,62.1,Metro,0.46,Moderate Concern,26.110715650069544,-81.34757344148187
09/30/2021,8117,Summit County,CO,74.5,Non-metro,0.07,Very Low Concern,39.63418029894818,-106.1163679548226
09/30/2021,37133,Onslow County,NC,45.5,Metro,0.75,High Concern,34.73212750139312,-77.43208152303734
09/30/2021,13309,Wheeler County,GA,9.3,Non-metro,0.81,Very High Concern,32.1170542401269,-82.72458014398126
09/30/2021,37097,Iredell County,NC,42.9,Metro,0.37,Low Concern,35.8070269304132,-80.87344028078195
09/30/2021,18081,Johnson County,IN,51.8,Metro,0.14,Very Low Concern,39.489962242061225,-86.10159622311738
09/30/2021,22069,Natchitoches Parish,LA,36.2,Non-metro,0.86,Very High Concern,31.723537805497013,-93.09622461332172
09/30/2021,55037,Florence County,WI,40.8,Non-metro,0.15,Very Low Concern,45.84846007090517,-88.39809982151196
09/30/2021,20049,Elk County,KS,28.9,Non-metro,0.39,Low Concern,37.45368647213352,-96.24415484874584
09/30/2021,28145,Union County,MS,34.3,Non-metro,0.83,Very High Concern,34.4904773698256,-89.00386208438239
09/30/2021,42123,Warren County,PA,42.6,Non-metro,0.21,Low Concern,41.81450929709293,-79.27412917159944
09/30/2021,12031,Duval County,FL,52.0,Metro,0.69,High Concern,30.33157316078935,-81.67084283244348
09/30/2021,55121,Trempealeau County,WI,56.7,Non-metro,0.28,Low Concern,44.30396633901242,-91.35845637716844
09/30/2021,28133,Sunflower County,MS,45.4,Non-metro,0.95,Very High Concern,33.60227012044783,-90.58863552310798
09/30/2021,39147,Seneca County,OH,42.7,Non-metro,0.38,Low Concern,41.12387677884211,-83.12768971964786
09/30/2021,40023,Choctaw County,OK,27.8,Non-metro,0.96,Very High Concern,34.0265989738227,-95.55215861998846
09/30/2021,27083,Lyon County,MN,48.1,Non-metro,0.45,Moderate Concern,44.4135325892279,-95.839012257687
09/30/2021,13297,Walton County,GA,21.4,Metro,0.29,Low Concern,33.78155675435902,-83.73386980893855
09/30/2021,8105,Rio Grande County,CO,53.6,Non-metro,0.96,Very High Concern,37.58251942983932,-106.38322986022476
09/30/2021,2016,Aleutians West Census Area,AK,54.5,Non-metro,0.49,Moderate Concern,52.79799631626673,-106.6060599709953
09/30/2021,12015,Charlotte County,FL,58.0,Metro,0.49,Moderate Concern,26.90548521747582,-81.91226117367738
09/30/2021,47127,Moore County,TN,19.1,Non-metro,0.09,Very Low Concern,35.284620360305375,-86.35873590025366
09/30/2021,20017,Chase County,KS,39.5,Non-metro,0.41,Moderate Concern,38.30203656398669,-96.59394880644976
09/30/2021,27085,McLeod County,MN,48.2,Non-metro,0.13,Very Low Concern,44.82355662722041,-94.27240089265683
09/30/2021,51093,Isle of Wight County,VA,44.6,Metro,0.34,Low Concern,36.891289154271405,-76.72584445099865
09/30/2021,18161,Union County,IN,43.1,Metro,0.17,Very Low Concern,39.62559478519447,-84.92513791015591
09/30/2021,19059,Dickinson County,IA,52.3,Non-metro,0.09,Very Low Concern,43.37791095821516,-95.15088080785756
09/30/2021,29147,Nodaway County,MO,43.1,Non-metro,0.22,Low Concern,40.3607462097504,-94.88344744029378
09/30/2021,13143,Haralson County,GA,13.2,Metro,0.54,Moderate Concern,33.79421744119261,-85.21101885254258
09/30/2021,51760,Richmond city,VA,40.3,Metro,0.77,High Concern,37.52946619617588,-77.47556118299529
09/30/2021,27013,Blue Earth County,MN,52.6,Metro,0.28,Low Concern,44.03458691647291,-94.06700987445195
09/30/2021,36095,Schoharie County,NY,50.2,Metro,0.4,Moderate Concern,42.58821665768087,-74.44211424005411
09/30/2021,42095,Northampton County,PA,57.9,Metro,0.29,Low Concern,40.75417393655392,-75.30755965214207
09/30/2021,27045,Fillmore County,MN,58.0,Metro,0.22,Low Concern,43.67395263239722,-92.09016616988129
09/30/2021,47135,Perry County,TN,33.6,Non-metro,0.68,High Concern,35.6426359636147,-87.85894818088322
09/30/2021,27093,Meeker County,MN,40.5,Non-metro,0.19,Very Low Concern,45.12310433814308,-94.52732169456738
09/30/2021,55041,Forest County,WI,51.6,Non-metro,0.58,Moderate Concern,45.66734375328014,-88.77042824432922
09/30/2021,8003,Alamosa County,CO,48.0,Non-metro,0.95,Very High Concern,37.5729353487017,-105.78836680671556
09/30/2021,13049,Charlton County,GA,11.0,Non-metro,0.88,Very High Concern,30.78172966832286,-82.13793183909222
09/30/2021,23001,Androscoggin County,ME,59.5,Metro,0.56,Moderate Concern,44.165791019348994,-70.20647121027937
09/30/2021,29135,Moniteau County,MO,32.0,Metro,0.51,Moderate Concern,38.63275722736804,-92.58309196829777
09/30/2021,26073,Isabella County,MI,37.8,Non-metro,0.6,High Concern,43.640611897245165,-84.84678502552093
09/30/2021,22033,East Baton Rouge Parish,LA,48.4,Metro,0.67,High Concern,30.538251256349,-91.09560315466165
09/30/2021,30053,Lincoln County,MT,30.3,Non-metro,0.42,Moderate Concern,48.54244724964376,-115.40507241112417
09/30/2021,35009,Curry County,NM,31.9,Non-metro,0.88,Very High Concern,34.574231821726926,-103.3469954700585
09/30/2021,38017,Cass County,ND,49.8,Metro,0.14,Very Low Concern,46.93297472207822,-97.2480470246318
09/30/2021,1095,Marshall County,AL,38.2,Non-metro,0.73,High Concern,34.366952496948166,-86.30662784816178
09/30/2021,27117,Pipestone County,MN,46.9,Non-metro,0.46,Moderate Concern,44.02300875506153,-96.25864867862384
09/30/2021,20099,Labette County,KS,43.4,Non-metro,0.64,High Concern,37.19130785318974,-95.2975707000028
09/30/2021,25015,Hampshire County,MA,57.8,Metro,0.23,Low Concern,42.34015350159336,-72.6637858344468
09/30/2021,2050,Bethel Census Area,AK,55.9,Non-metro,0.97,Very High Concern,60.91323080377408,-159.81801735140064
09/30/2021,12051,Hendry County,FL,40.3,Non-metro,0.99,Very High Concern,26.55348332568633,-81.1658511122754
09/30/2021,51510,Alexandria city,VA,55.5,Metro,0.2,Low Concern,38.81849825779436,-77.0861154650782
09/30/2021,20009,Barton County,KS,37.1,Non-metro,0.54,Moderate Concern,38.47896320030098,-98.75645855231625
09/30/2021,34013,Essex County,NJ,58.9,Metro,0.84,Very High Concern,40.78722695607274,-74.24704974624888
09/30/2021,5113,Polk County,AR,29.5,Non-metro,0.89,Very High Concern,34.48591350460088,-94.22809399775852
09/30/2021,19013,Black Hawk County,IA,52.6,Metro,0.43,Moderate Concern,42.47009068616707,-92.30882457369528
09/30/2021,26101,Manistee County,MI,51.5,Non-metro,0.4,Low Concern,44.33300255602308,-86.0568243949005
09/30/2021,49031,Piute County,UT,31.6,Non-metro,0.27,Low Concern,38.336655672641,-112.12732238611297
09/30/2021,37057,Davidson County,NC,39.6,Metro,0.68,High Concern,35.79335503643409,-80.21274505395448
09/30/2021,30039,Granite County,MT,32.6,Non-metro,0.08,Very Low Concern,46.404486026434846,-113.44036224565738
09/30/2021,45061,Lee County,SC,35.2,Non-metro,0.92,Very High Concern,34.16332183839494,-80.25449509246263
09/30/2021,17037,DeKalb County,IL,43.8,Metro,0.49,Moderate Concern,41.8935293758552,-88.77031406180186
09/30/2021,19171,Tama County,IA,55.1,Non-metro,0.33,Low Concern,42.0798104703543,-92.53255420033248
09/30/2021,30063,Missoula County,MT,57.2,Metro,0.18,Very Low Concern,47.03651207348742,-113.92370398680254
09/30/2021,53003,Asotin County,WA,35.7,Metro,0.42,Moderate Concern,46.19182074555464,-117.20303346496166
09/30/2021,31143,Polk County,NE,36.1,Non-metro,0.19,Very Low Concern,41.18690327833263,-97.56843547859646
09/30/2021,28083,Leflore County,MS,53.2,Non-metro,0.97,Very High Concern,33.55053812942725,-90.30108353267352
09/30/2021,40087,McClain County,OK,41.6,Metro,0.16,Very Low Concern,35.00933604720479,-97.44430463613928
09/30/2021,18041,Fayette County,IN,34.1,Non-metro,0.61,High Concern,39.64002907719432,-85.17876388409131
09/30/2021,8027,Custer County,CO,42.2,Non-metro,0.24,Low Concern,38.10869122641281,-105.36752805339286
09/30/2021,27171,Wright County,MN,45.7,Metro,0.05,Very Low Concern,45.17394987096565,-93.96305476645408
09/30/2021,30001,Beaverhead County,MT,47.8,Non-metro,0.25,Low Concern,45.132712788487744,-112.89884034728014
09/30/2021,24027,Howard County,MD,73.5,Metro,0.13,Very Low Concern,39.25072395913638,-76.93118995344885
09/30/2021,45019,Charleston County,SC,55.6,Metro,0.32,Low Concern,32.834600890146326,-79.95313717594496
09/30/2021,17173,Shelby County,IL,34.1,Non-metro,0.09,Very Low Concern,39.39113855185178,-88.80553885746764
09/30/2021,47035,Cumberland County,TN,41.2,Non-metro,0.54,Moderate Concern,35.950371697013814,-84.99836907563915
09/30/2021,47141,Putnam County,TN,43.7,Non-metro,0.62,High Concern,36.14081595138281,-85.49515123073688
09/30/2021,26165,Wexford County,MI,42.7,Non-metro,0.5,Moderate Concern,44.33833428972488,-85.57843748389486
09/30/2021,17023,Clark County,IL,36.9,Non-metro,0.21,Low Concern,39.33359041234609,-87.78771905509868
09/30/2021,28117,Prentiss County,MS,37.6,Non-metro,0.85,Very High Concern,34.61828122718936,-88.52007386789629
09/30/2021,6067,Sacramento County,CA,56.0,Metro,0.73,High Concern,38.44931684885277,-121.34425336568763
09/30/2021,27145,Stearns County,MN,48.3,Metro,0.39,Low Concern,45.55214395345865,-94.61301735420568
09/30/2021,38083,Sheridan County,ND,32.9,Non-metro,0.07,Very Low Concern,47.57541039896695,-100.34567898192996
09/30/2021,12113,Santa Rosa County,FL,42.6,Metro,0.31,Low Concern,30.70044158800905,-87.02197833777852
09/30/2021,40049,Garvin County,OK,40.7,Non-metro,0.51,Moderate Concern,34.70456250523661,-97.30932339525836
09/30/2021,49027,Millard County,UT,34.4,Non-metro,0.36,Low Concern,39.07327013747524,-113.10059249696396
09/30/2021,35053,Socorro County,NM,53.1,Non-metro,0.97,Very High Concern,34.00716998796775,-106.93024668132593
09/30/2021,13131,Grady County,GA,17.6,Non-metro,0.93,Very High Concern,30.874665907997095,-84.23444072471816
09/30/2021,26135,Oscoda County,MI,37.3,Non-metro,0.67,High Concern,44.68176696731683,-84.12977083869964
09/30/2021,34011,Cumberland County,NJ,41.9,Metro,0.96,Very High Concern,39.37383947046901,-75.11075138928764
09/30/2021,21191,Pendleton County,KY,40.3,Metro,0.41,Moderate Concern,38.69563700048997,-84.36025441797949
09/30/2021,19155,Pottawattamie County,IA,49.7,Metro,0.46,Moderate Concern,41.336622830927375,-95.54229497238848
09/30/2021,21129,Lee County,KY,41.8,Non-metro,0.82,Very High Concern,37.594802494499845,-83.71619576935275
09/30/2021,42079,Luzerne County,PA,55.5,Metro,0.61,High Concern,41.17702013452594,-75.98901410146367
09/30/2021,6019,Fresno County,CA,49.4,Metro,0.96,Very High Concern,36.75819763981456,-119.64930723709182
09/30/2021,31149,Rock County,NE,31.7,Non-metro,0.01,Very Low Concern,42.421313754016246,-99.44991302943129
09/30/2021,23021,Piscataquis County,ME,55.0,Non-metro,0.49,Moderate Concern,45.83734230475157,-69.28459370250074
09/30/2021,40101,Muskogee County,OK,42.5,Non-metro,0.93,Very High Concern,35.61615093996044,-95.37959185687475
