Date,FIPS,County,State,Vaccination_Complete_Pct,Metro_status,Social Vulnerability Index (SVI),SVI Category
09/30/2021,28157,Wilkinson County,MS,55.3,Non-metro,0.92,Very High Concern
09/30/2021,37063,Durham County,NC,59.3,Metro,0.62,High Concern
09/30/2021,39137,Putnam County,OH,42.3,Non-metro,0.02,Very Low Concern
09/30/2021,5041,Desha County,AR,50.5,Non-metro,0.96,Very High Concern
09/30/2021,39123,Ottawa County,OH,54.9,Non-metro,0.15,Very Low Concern
09/30/2021,19177,Van Buren County,IA,37.0,Non-metro,0.25,Low Concern
09/30/2021,17033,Crawford County,IL,42.1,Non-metro,0.38,Low Concern
09/30/2021,49015,Emery County,UT,36.7,Non-metro,0.26,Low Concern
09/30/2021,16079,Shoshone County,ID,36.3,Non-metro,0.76,High Concern
09/30/2021,6115,Yuba County,CA,41.6,Metro,0.94,Very High Concern
09/30/2021,26045,Eaton County,MI,48.6,Metro,0.31,Low Concern
09/30/2021,50013,Grand Isle County,VT,70.2,Metro,0.0,Very Low Concern
09/30/2021,39151,Stark County,OH,47.3,Metro,0.37,Low Concern
09/30/2021,20109,Logan County,KS,41.2,Non-metro,0.13,Very Low Concern
09/30/2021,13009,Baldwin County,GA,12.6,Non-metro,0.87,Very High Concern
09/30/2021,42109,Snyder County,PA,40.5,Non-metro,0.23,Low Concern
09/30/2021,45089,Williamsburg County,SC,48.9,Non-metro,0.97,Very High Concern
09/30/2021,1039,Covington County,AL,32.5,Non-metro,0.77,High Concern
09/30/2021,20123,Mitchell County,KS,48.0,Non-metro,0.28,Low Concern
09/30/2021,20175,Seward County,KS,37.5,Non-metro,0.91,Very High Concern
09/30/2021,1003,Baldwin County,AL,42.5,Metro,0.22,Low Concern
09/30/2021,12115,Sarasota County,FL,62.4,Metro,0.25,Low Concern
09/30/2021,12067,Lafayette County,FL,34.2,Non-metro,0.98,Very High Concern
09/30/2021,17145,Perry County,IL,35.5,Non-metro,0.65,High Concern
09/30/2021,28033,DeSoto County,MS,44.0,Metro,0.3,Low Concern
09/30/2021,30033,Garfield County,MT,17.2,Non-metro,0.01,Very Low Concern
09/30/2021,18181,White County,IN,48.9,Non-metro,0.24,Low Concern
09/30/2021,17127,Massac County,IL,30.9,Non-metro,0.75,High Concern
09/30/2021,18019,Clark County,IN,53.8,Metro,0.25,Low Concern
09/30/2021,47183,Weakley County,TN,31.7,Non-metro,0.66,High Concern
09/30/2021,40035,Craig County,OK,45.2,Non-metro,0.85,Very High Concern
09/30/2021,55081,Monroe County,WI,45.5,Non-metro,0.46,Moderate Concern
09/30/2021,40025,Cimarron County,OK,25.1,Non-metro,0.45,Moderate Concern
09/30/2021,9003,Hartford County,CT,66.0,Metro,0.51,Moderate Concern
09/30/2021,19187,Webster County,IA,50.7,Non-metro,0.46,Moderate Concern
09/30/2021,17133,Monroe County,IL,50.6,Metro,0.0,Very Low Concern
09/30/2021,4015,Mohave County,AZ,35.3,Metro,0.86,Very High Concern
09/30/2021,27037,Dakota County,MN,58.7,Metro,0.12,Very Low Concern
09/30/2021,19151,Pocahontas County,IA,47.2,Non-metro,0.15,Very Low Concern
09/30/2021,42015,Bradford County,PA,36.8,Non-metro,0.35,Low Concern
09/30/2021,19165,Shelby County,IA,53.3,Non-metro,0.13,Very Low Concern
09/30/2021,42121,Venango County,PA,38.7,Non-metro,0.42,Moderate Concern
09/30/2021,28073,Lamar County,MS,51.3,Metro,0.53,Moderate Concern
09/30/2021,29023,Butler County,MO,29.3,Non-metro,0.82,Very High Concern
09/30/2021,17093,Kendall County,IL,52.0,Metro,0.14,Very Low Concern
09/30/2021,53053,Pierce County,WA,53.5,Metro,0.49,Moderate Concern
09/30/2021,13125,Glascock County,GA,12.4,Non-metro,0.69,High Concern
09/30/2021,55097,Portage County,WI,54.3,Non-metro,0.17,Very Low Concern
09/30/2021,39053,Gallia County,OH,38.6,Non-metro,0.66,High Concern
09/30/2021,17009,Brown County,IL,30.6,Non-metro,0.47,Moderate Concern
09/30/2021,29013,Bates County,MO,34.0,Metro,0.39,Low Concern
09/30/2021,47075,Haywood County,TN,43.2,Non-metro,0.87,Very High Concern
09/30/2021,26005,Allegan County,MI,44.2,Non-metro,0.18,Very Low Concern
09/30/2021,39049,Franklin County,OH,55.1,Metro,0.51,Moderate Concern
09/30/2021,47157,Shelby County,TN,44.4,Metro,0.78,High Concern
09/30/2021,20185,Stafford County,KS,39.1,Non-metro,0.28,Low Concern
09/30/2021,21217,Taylor County,KY,46.0,Non-metro,0.72,High Concern
09/30/2021,22027,Claiborne Parish,LA,35.6,Non-metro,0.95,Very High Concern
09/30/2021,39099,Mahoning County,OH,49.6,Metro,0.59,Moderate Concern
09/30/2021,2261,Valdez-Cordova Census Area,AK,50.6,,0.27,Low Concern
09/30/2021,47055,Giles County,TN,32.8,Non-metro,0.6,High Concern
09/30/2021,51067,Franklin County,VA,39.2,Metro,0.4,Moderate Concern
09/30/2021,8013,Boulder County,CO,68.2,Metro,0.17,Very Low Concern
09/30/2021,22015,Bossier Parish,LA,39.4,Metro,0.59,Moderate Concern
09/30/2021,13279,Toombs County,GA,18.6,Non-metro,0.98,Very High Concern
09/30/2021,28105,Oktibbeha County,MS,45.5,Non-metro,0.64,High Concern
09/30/2021,51161,Roanoke County,VA,47.1,Metro,0.13,Very Low Concern
09/30/2021,40131,Rogers County,OK,39.7,Metro,0.28,Low Concern
09/30/2021,13201,Miller County,GA,20.0,Non-metro,0.78,High Concern
09/30/2021,21071,Floyd County,KY,48.7,Non-metro,0.85,Very High Concern
09/30/2021,31105,Kimball County,NE,31.3,Non-metro,0.56,Moderate Concern
09/30/2021,26031,Cheboygan County,MI,45.6,Non-metro,0.29,Low Concern
09/30/2021,18047,Franklin County,IN,32.1,Non-metro,0.15,Very Low Concern
09/30/2021,5095,Monroe County,AR,47.3,Non-metro,0.85,Very High Concern
09/30/2021,29165,Platte County,MO,47.9,Metro,0.1,Very Low Concern
09/30/2021,51181,Surry County,VA,48.4,Non-metro,0.37,Low Concern
09/30/2021,26079,Kalkaska County,MI,41.7,Non-metro,0.51,Moderate Concern
09/30/2021,16087,Washington County,ID,33.3,Non-metro,0.85,Very High Concern
09/30/2021,8009,Baca County,CO,34.9,Non-metro,0.61,High Concern
09/30/2021,22123,West Carroll Parish,LA,36.1,Non-metro,0.67,High Concern
09/30/2021,13193,Macon County,GA,17.0,Non-metro,0.93,Very High Concern
09/30/2021,47165,Sumner County,TN,40.6,Metro,0.21,Low Concern
09/30/2021,28053,Humphreys County,MS,48.4,Non-metro,0.94,Very High Concern
09/30/2021,20145,Pawnee County,KS,47.0,Non-metro,0.29,Low Concern
09/30/2021,4025,Yavapai County,AZ,39.4,Metro,0.52,Moderate Concern
09/30/2021,6073,San Diego County,CA,49.7,Metro,0.56,Moderate Concern
09/30/2021,42113,Sullivan County,PA,43.4,Non-metro,0.36,Low Concern
09/30/2021,27111,Otter Tail County,MN,42.3,Non-metro,0.21,Low Concern
09/30/2021,46137,Ziebach County,SD,24.1,Non-metro,0.95,Very High Concern
09/30/2021,42053,Forest County,PA,67.5,Non-metro,0.71,High Concern
09/30/2021,51163,Rockbridge County,VA,43.8,Non-metro,0.14,Very Low Concern
09/30/2021,18071,Jackson County,IN,46.6,Non-metro,0.54,Moderate Concern
09/30/2021,17059,Gallatin County,IL,44.3,Non-metro,0.45,Moderate Concern
09/30/2021,45005,Allendale County,SC,48.8,Non-metro,0.99,Very High Concern
09/30/2021,13219,Oconee County,GA,26.2,Metro,0.04,Very Low Concern
09/30/2021,31161,Sheridan County,NE,27.9,Non-metro,0.6,Moderate Concern
09/30/2021,40073,Kingfisher County,OK,38.7,Non-metro,0.38,Low Concern
09/30/2021,20073,Greenwood County,KS,43.9,Non-metro,0.21,Low Concern
09/30/2021,40129,Roger Mills County,OK,31.4,Non-metro,0.4,Moderate Concern
09/30/2021,38027,Eddy County,ND,46.7,Non-metro,0.29,Low Concern
09/30/2021,29219,Warren County,MO,36.7,Metro,0.38,Low Concern
09/30/2021,32023,Nye County,NV,39.6,Non-metro,0.73,High Concern
09/30/2021,20063,Gove County,KS,43.0,Non-metro,0.1,Very Low Concern
09/30/2021,37181,Vance County,NC,40.1,Non-metro,0.98,Very High Concern
09/30/2021,38089,Stark County,ND,30.1,Non-metro,0.21,Low Concern
09/30/2021,31153,Sarpy County,NE,54.3,Metro,0.1,Very Low Concern
09/30/2021,13299,Ware County,GA,21.9,Non-metro,0.84,Very High Concern
09/30/2021,23019,Penobscot County,ME,61.7,Metro,0.45,Moderate Concern
09/30/2021,28149,Warren County,MS,49.6,Non-metro,0.86,Very High Concern
09/30/2021,29033,Carroll County,MO,43.7,Non-metro,0.53,Moderate Concern
09/30/2021,20135,Ness County,KS,44.8,Non-metro,0.15,Very Low Concern
09/30/2021,38097,Traill County,ND,44.1,Non-metro,0.09,Very Low Concern
09/30/2021,22103,St. Tammany Parish,LA,49.6,Metro,0.31,Low Concern
09/30/2021,37169,Stokes County,NC,33.1,Metro,0.31,Low Concern
09/30/2021,26161,Washtenaw County,MI,62.8,Metro,0.22,Low Concern
09/30/2021,17119,Madison County,IL,48.3,Metro,0.3,Low Concern
09/30/2021,18011,Boone County,IN,62.5,Metro,0.04,Very Low Concern
09/30/2021,1075,Lamar County,AL,37.2,Non-metro,0.63,High Concern
09/30/2021,4013,Maricopa County,AZ,47.9,Metro,0.64,High Concern
09/30/2021,28003,Alcorn County,MS,33.0,Non-metro,0.7,High Concern
09/30/2021,19179,Wapello County,IA,43.1,Non-metro,0.74,High Concern
09/30/2021,42069,Lackawanna County,PA,64.6,Metro,0.53,Moderate Concern
09/30/2021,21229,Washington County,KY,46.8,Non-metro,0.51,Moderate Concern
09/30/2021,51185,Tazewell County,VA,36.7,Non-metro,0.59,Moderate Concern
09/30/2021,51059,Fairfax County,VA,67.6,Metro,0.19,Very Low Concern
09/30/2021,42083,McKean County,PA,34.2,Non-metro,0.55,Moderate Concern
09/30/2021,39079,Jackson County,OH,39.6,Non-metro,0.77,High Concern
09/30/2021,1055,Etowah County,AL,34.6,Metro,0.66,High Concern
09/30/2021,20177,Shawnee County,KS,52.9,Metro,0.51,Moderate Concern
09/30/2021,33017,Strafford County,NH,54.7,Metro,0.17,Very Low Concern
09/30/2021,26015,Barry County,MI,41.5,Metro,0.09,Very Low Concern
09/30/2021,41009,Columbia County,OR,52.9,Metro,0.4,Moderate Concern
09/30/2021,21003,Allen County,KY,36.6,Metro,0.68,High Concern
09/30/2021,55109,St. Croix County,WI,42.7,Metro,0.01,Very Low Concern
09/30/2021,47133,Overton County,TN,30.5,Non-metro,0.46,Moderate Concern
09/30/2021,17039,De Witt County,IL,43.5,Metro,0.13,Very Low Concern
09/30/2021,30109,Wibaux County,MT,23.7,Non-metro,0.39,Low Concern
09/30/2021,37015,Bertie County,NC,39.9,Non-metro,0.94,Very High Concern
09/30/2021,28029,Copiah County,MS,46.1,Metro,0.94,Very High Concern
09/30/2021,40153,Woodward County,OK,32.7,Non-metro,0.57,Moderate Concern
09/30/2021,18049,Fulton County,IN,36.0,Non-metro,0.35,Low Concern
09/30/2021,37087,Haywood County,NC,49.3,Metro,0.28,Low Concern
09/30/2021,37055,Dare County,NC,64.6,Non-metro,0.14,Very Low Concern
09/30/2021,40061,Haskell County,OK,35.0,Non-metro,0.87,Very High Concern
09/30/2021,1001,Autauga County,AL,33.8,Metro,0.44,Moderate Concern
09/30/2021,2275,Wrangell City and Borough,AK,51.9,Non-metro,0.56,Moderate Concern
09/30/2021,4009,Graham County,AZ,52.5,Non-metro,0.96,Very High Concern
09/30/2021,18017,Cass County,IN,39.2,Non-metro,0.72,High Concern
09/30/2021,21123,Larue County,KY,40.3,Metro,0.53,Moderate Concern
09/30/2021,25003,Berkshire County,MA,49.5,Metro,0.41,Moderate Concern
09/30/2021,1047,Dallas County,AL,35.8,Non-metro,0.95,Very High Concern
09/30/2021,34021,Mercer County,NJ,59.3,Metro,0.56,Moderate Concern
09/30/2021,34025,Monmouth County,NJ,59.0,Metro,0.16,Very Low Concern
09/30/2021,6093,Siskiyou County,CA,46.2,Non-metro,0.72,High Concern
09/30/2021,40041,Delaware County,OK,31.3,Non-metro,0.77,High Concern
09/30/2021,51073,Gloucester County,VA,51.3,Metro,0.04,Very Low Concern
09/30/2021,46121,Todd County,SD,44.9,Non-metro,0.96,Very High Concern
09/30/2021,29143,New Madrid County,MO,28.5,Non-metro,0.9,Very High Concern
09/30/2021,37165,Scotland County,NC,39.0,Non-metro,0.99,Very High Concern
09/30/2021,42011,Berks County,PA,53.3,Metro,0.62,High Concern
09/30/2021,21211,Shelby County,KY,45.3,Metro,0.43,Moderate Concern
09/30/2021,42073,Lawrence County,PA,48.1,Non-metro,0.47,Moderate Concern
09/30/2021,8125,Yuma County,CO,36.4,Non-metro,0.56,Moderate Concern
09/30/2021,8087,Morgan County,CO,39.1,Non-metro,0.74,High Concern
09/30/2021,13175,Laurens County,GA,22.4,Non-metro,0.8,Very High Concern
09/30/2021,54017,Doddridge County,WV,4.2,Non-metro,0.36,Low Concern
09/30/2021,13275,Thomas County,GA,22.4,Non-metro,0.91,Very High Concern
09/30/2021,19055,Delaware County,IA,47.7,Non-metro,0.03,Very Low Concern
09/30/2021,21087,Green County,KY,37.1,Non-metro,0.52,Moderate Concern
09/30/2021,12127,Volusia County,FL,52.6,Metro,0.53,Moderate Concern
09/30/2021,20181,Sherman County,KS,37.8,Non-metro,0.5,Moderate Concern
09/30/2021,12105,Polk County,FL,48.0,Metro,0.9,Very High Concern
09/30/2021,29079,Grundy County,MO,30.9,Non-metro,0.62,High Concern
09/30/2021,29085,Hickory County,MO,34.6,Non-metro,0.47,Moderate Concern
09/30/2021,21185,Oldham County,KY,53.5,Metro,0.04,Very Low Concern
09/30/2021,20007,Barber County,KS,41.0,Non-metro,0.28,Low Concern
09/30/2021,13053,Chattahoochee County,GA,99.9,Metro,0.64,High Concern
09/30/2021,36047,Kings County,NY,55.7,Metro,0.82,Very High Concern
09/30/2021,13187,Lumpkin County,GA,9.5,Non-metro,0.43,Moderate Concern
09/30/2021,37145,Person County,NC,47.6,Metro,0.77,High Concern
09/30/2021,22001,Acadia Parish,LA,45.5,Metro,0.92,Very High Concern
09/30/2021,55071,Manitowoc County,WI,53.0,Non-metro,0.16,Very Low Concern
09/30/2021,54025,Greenbrier County,WV,34.0,Non-metro,0.56,Moderate Concern
09/30/2021,25025,Suffolk County,MA,63.0,Metro,0.74,High Concern
09/30/2021,37031,Carteret County,NC,38.7,Non-metro,0.43,Moderate Concern
09/30/2021,29103,Knox County,MO,36.0,Non-metro,0.56,Moderate Concern
09/30/2021,1049,DeKalb County,AL,27.8,Non-metro,0.8,Very High Concern
09/30/2021,37171,Surry County,NC,42.7,Non-metro,0.73,High Concern
09/30/2021,22127,Winn Parish,LA,38.6,Non-metro,0.78,High Concern
09/30/2021,25001,Barnstable County,MA,5.0,Metro,0.06,Very Low Concern
09/30/2021,20057,Ford County,KS,35.6,Non-metro,0.86,Very High Concern
09/30/2021,51113,Madison County,VA,48.6,Non-metro,0.16,Very Low Concern
09/30/2021,12107,Putnam County,FL,34.7,Non-metro,0.95,Very High Concern
09/30/2021,56025,Natrona County,WY,36.8,Metro,0.3,Low Concern
09/30/2021,53005,Benton County,WA,46.8,Metro,0.51,Moderate Concern
09/30/2021,31135,Perkins County,NE,34.4,Non-metro,0.05,Very Low Concern
09/30/2021,27029,Clearwater County,MN,36.5,Non-metro,0.79,High Concern
09/30/2021,17139,Moultrie County,IL,35.7,Non-metro,0.29,Low Concern
09/30/2021,54037,Jefferson County,WV,31.3,Metro,0.23,Low Concern
09/30/2021,17125,Mason County,IL,42.8,Non-metro,0.29,Low Concern
09/30/2021,5005,Baxter County,AR,41.5,Non-metro,0.28,Low Concern
09/30/2021,30075,Powder River County,MT,19.0,Non-metro,0.04,Very Low Concern
09/30/2021,22007,Assumption Parish,LA,37.0,Non-metro,0.78,High Concern
09/30/2021,6039,Madera County,CA,43.0,Metro,0.95,Very High Concern
09/30/2021,16073,Owyhee County,ID,25.9,Metro,0.82,Very High Concern
09/30/2021,38007,Billings County,ND,19.1,Non-metro,0.03,Very Low Concern
09/30/2021,33005,Cheshire County,NH,55.7,Non-metro,0.14,Very Low Concern
09/30/2021,24019,Dorchester County,MD,52.1,Non-metro,0.75,High Concern
09/30/2021,27135,Roseau County,MN,45.0,Non-metro,0.25,Low Concern
09/30/2021,55009,Brown County,WI,55.7,Metro,0.33,Low Concern
09/30/2021,29145,Newton County,MO,22.4,Metro,0.43,Moderate Concern
09/30/2021,28101,Newton County,MS,44.9,Non-metro,0.92,Very High Concern
09/30/2021,26065,Ingham County,MI,49.6,Metro,0.57,Moderate Concern
09/30/2021,2164,Lake and Peninsula Borough,AK,50.3,Non-metro,0.8,High Concern
09/30/2021,20207,Woodson County,KS,37.2,Non-metro,0.44,Moderate Concern
09/30/2021,54027,Hampshire County,WV,22.3,Metro,0.64,High Concern
09/30/2021,39129,Pickaway County,OH,43.6,Metro,0.28,Low Concern
09/30/2021,18045,Fountain County,IN,41.2,Non-metro,0.2,Low Concern
09/30/2021,17175,Stark County,IL,45.4,Metro,0.06,Very Low Concern
09/30/2021,17073,Henry County,IL,48.9,Metro,0.2,Low Concern
09/30/2021,5117,Prairie County,AR,37.2,Non-metro,0.65,High Concern
09/30/2021,1069,Houston County,AL,36.4,Metro,0.68,High Concern
09/30/2021,47103,Lincoln County,TN,35.9,Non-metro,0.68,High Concern
09/30/2021,45045,Greenville County,SC,46.6,Metro,0.5,Moderate Concern
09/30/2021,20121,Miami County,KS,41.5,Metro,0.03,Very Low Concern
09/30/2021,42101,Philadelphia County,PA,50.8,Metro,0.92,Very High Concern
09/30/2021,39059,Guernsey County,OH,38.8,Non-metro,0.67,High Concern
09/30/2021,51105,Lee County,VA,43.1,Non-metro,0.81,Very High Concern
09/30/2021,17063,Grundy County,IL,43.4,Metro,0.08,Very Low Concern
09/30/2021,18099,Marshall County,IN,39.8,Non-metro,0.58,Moderate Concern
09/30/2021,51111,Lunenburg County,VA,43.5,Non-metro,0.86,Very High Concern
09/30/2021,39043,Erie County,OH,52.5,Non-metro,0.29,Low Concern
09/30/2021,39153,Summit County,OH,55.0,Metro,0.33,Low Concern
09/30/2021,37053,Currituck County,NC,43.9,Metro,0.12,Very Low Concern
09/30/2021,27163,Washington County,MN,58.6,Metro,0.07,Very Low Concern
09/30/2021,39121,Noble County,OH,36.7,Non-metro,0.43,Moderate Concern
09/30/2021,34015,Gloucester County,NJ,53.1,Metro,0.17,Very Low Concern
09/30/2021,20205,Wilson County,KS,37.6,Non-metro,0.64,High Concern
09/30/2021,54101,Webster County,WV,30.5,Non-metro,0.75,High Concern
09/30/2021,40097,Mayes County,OK,36.4,Non-metro,0.75,High Concern
09/30/2021,13285,Troup County,GA,19.2,Non-metro,0.9,Very High Concern
09/30/2021,22051,Jefferson Parish,LA,56.2,Metro,0.61,High Concern
09/30/2021,42105,Potter County,PA,29.0,Non-metro,0.44,Moderate Concern
09/30/2021,13281,Towns County,GA,10.7,Non-metro,0.33,Low Concern
09/30/2021,13031,Bulloch County,GA,24.8,Non-metro,0.81,Very High Concern
09/30/2021,17105,Livingston County,IL,37.5,Non-metro,0.48,Moderate Concern
09/30/2021,37105,Lee County,NC,46.9,Non-metro,0.85,Very High Concern
09/30/2021,16059,Lemhi County,ID,39.3,Non-metro,0.3,Low Concern
09/30/2021,13167,Johnson County,GA,13.3,Non-metro,0.91,Very High Concern
09/30/2021,21119,Knott County,KY,41.1,Non-metro,0.85,Very High Concern
09/30/2021,36023,Cortland County,NY,52.2,Non-metro,0.35,Low Concern
09/30/2021,12099,Palm Beach County,FL,58.0,Metro,0.56,Moderate Concern
09/30/2021,5045,Faulkner County,AR,42.3,Metro,0.48,Moderate Concern
09/30/2021,40037,Creek County,OK,36.9,Metro,0.49,Moderate Concern
09/30/2021,51600,Fairfax city,VA,55.8,Metro,0.24,Low Concern
09/30/2021,12091,Okaloosa County,FL,48.2,Metro,0.39,Low Concern
09/30/2021,26007,Alpena County,MI,46.3,Non-metro,0.34,Low Concern
09/30/2021,17179,Tazewell County,IL,49.8,Metro,0.11,Very Low Concern
09/30/2021,8057,Jackson County,CO,39.2,Non-metro,0.11,Very Low Concern
09/30/2021,17129,Menard County,IL,48.5,Metro,0.05,Very Low Concern
09/30/2021,20079,Harvey County,KS,39.6,Metro,0.34,Low Concern
09/30/2021,38023,Divide County,ND,35.7,Non-metro,0.03,Very Low Concern
09/30/2021,32029,Storey County,NV,18.2,Metro,0.07,Very Low Concern
09/30/2021,29213,Taney County,MO,35.6,Non-metro,0.82,Very High Concern
09/30/2021,40143,Tulsa County,OK,52.3,Metro,0.62,High Concern
09/30/2021,37043,Clay County,NC,33.4,Non-metro,0.22,Low Concern
09/30/2021,23009,Hancock County,ME,67.5,Non-metro,0.19,Very Low Concern
09/30/2021,40149,Washita County,OK,33.1,Non-metro,0.4,Moderate Concern
09/30/2021,45083,Spartanburg County,SC,36.9,Metro,0.76,High Concern
09/30/2021,47145,Roane County,TN,38.1,Metro,0.38,Low Concern
09/30/2021,55053,Jackson County,WI,43.6,Non-metro,0.5,Moderate Concern
09/30/2021,28059,Jackson County,MS,38.2,Metro,0.54,Moderate Concern
09/30/2021,30093,Silver Bow County,MT,54.7,Non-metro,0.53,Moderate Concern
09/30/2021,16025,Camas County,ID,35.3,Non-metro,0.13,Very Low Concern
09/30/2021,5063,Independence County,AR,34.5,Non-metro,0.75,High Concern
09/30/2021,42005,Armstrong County,PA,51.8,Metro,0.25,Low Concern
09/30/2021,55089,Ozaukee County,WI,63.2,Metro,0.01,Very Low Concern
09/30/2021,36029,Erie County,NY,60.3,Metro,0.41,Moderate Concern
09/30/2021,55031,Douglas County,WI,37.4,Metro,0.27,Low Concern
09/30/2021,38013,Burke County,ND,33.7,Non-metro,0.01,Very Low Concern
09/30/2021,18173,Warrick County,IN,56.3,Metro,0.07,Very Low Concern
09/30/2021,19127,Marshall County,IA,56.1,Non-metro,0.69,High Concern
09/30/2021,31053,Dodge County,NE,46.0,Non-metro,0.57,Moderate Concern
09/30/2021,20025,Clark County,KS,41.2,Non-metro,0.31,Low Concern
09/30/2021,17069,Hardin County,IL,34.8,Non-metro,0.5,Moderate Concern
09/30/2021,36065,Oneida County,NY,53.9,Metro,0.69,High Concern
09/30/2021,8067,La Plata County,CO,62.7,Non-metro,0.11,Very Low Concern
09/30/2021,47085,Humphreys County,TN,33.7,Non-metro,0.37,Low Concern
09/30/2021,12085,Martin County,FL,56.4,Metro,0.4,Low Concern
09/30/2021,12117,Seminole County,FL,53.9,Metro,0.18,Very Low Concern
09/30/2021,19131,Mitchell County,IA,44.0,Non-metro,0.09,Very Low Concern
09/30/2021,42031,Clarion County,PA,40.2,Non-metro,0.48,Moderate Concern
09/30/2021,17155,Putnam County,IL,47.2,Non-metro,0.03,Very Low Concern
09/30/2021,54087,Roane County,WV,5.2,Non-metro,0.65,High Concern
09/30/2021,51175,Southampton County,VA,34.7,Non-metro,0.48,Moderate Concern
09/30/2021,22097,St. Landry Parish,LA,35.4,Non-metro,0.92,Very High Concern
09/30/2021,24047,Worcester County,MD,63.6,Metro,0.28,Low Concern
09/30/2021,32027,Pershing County,NV,31.4,Non-metro,0.9,Very High Concern
09/30/2021,29199,Scotland County,MO,23.1,Non-metro,0.53,Moderate Concern
09/30/2021,38041,Hettinger County,ND,33.6,Non-metro,0.06,Very Low Concern
09/30/2021,21181,Nicholas County,KY,45.9,Non-metro,0.82,Very High Concern
